age,revenu_mensuel,nombre_experiences_precedentes,annee_experience_totale,annees_dans_l_entreprise,annees_dans_le_poste_actuel,nombre_participation_pee,nb_formations_suivies,distance_domicile_travail,niveau_education,frequence_deplacement,annees_depuis_la_derniere_promotion,annees_sous_responsable_actuel,satisfaction_employee_environnement,note_evaluation_precedente,satisfaction_employee_nature_travail,satisfaction_employee_equipe,satisfaction_employee_equilibre_pro_perso,note_evaluation_actuelle,heure_supplementaires,augementation_salaire_precedente,revenu_par_annee_exp,satisfaction_moyenne,hs_et_bas_salaire,ratio_anciennete_promotion,ratio_poste_entreprise,exp_par_age,statut_marital_Divorcé(e),statut_marital_Marié(e),departement_Consulting,departement_Ressources Humaines,poste_Autre,poste_Cadre Commercial,poste_Consultant,poste_Représentant Commercial,domaine_etude_Infra & Cloud,domaine_etude_Marketing,domaine_etude_Transformation Digitale
33,4539,1,10,10,7,1,3,25,3,2,0,1,2,3,3,1,2,3,0,12.0,412.6363636363636,2.0,0,10.0,0.6363636363636364,0.06666666666666667,0,1,0,0,0,1,0,0,0,0,1
36,2741,1,7,7,7,1,4,6,4,1,1,7,3,1,3,3,3,3,0,14.0,342.625,3.0,0,3.5,0.875,0.05555555555555555,1,0,1,0,0,0,1,0,1,0,0
30,3491,1,10,10,7,3,4,7,4,1,8,9,3,3,3,1,2,3,0,13.0,317.3636363636364,2.25,0,1.1111111111111112,0.6363636363636364,0.08333333333333333,1,0,1,0,0,0,1,0,1,0,0
44,4541,1,20,20,11,0,3,29,4,1,13,17,4,3,4,2,3,4,0,25.0,216.23809523809524,3.25,0,1.4285714285714286,0.5238095238095238,0.038461538461538464,0,0,1,0,0,0,0,0,0,0,0
20,2678,1,2,2,1,0,2,21,3,1,2,2,3,4,4,4,3,3,0,17.0,892.6666666666666,3.5,0,0.6666666666666666,0.3333333333333333,0.5,0,0,0,0,0,0,0,1,0,1,0
46,7379,2,12,6,3,1,3,2,4,1,1,4,4,3,4,3,2,3,0,11.0,567.6153846153846,3.25,0,3.0,0.42857142857142855,0.07142857142857142,1,0,1,0,1,0,0,0,0,0,0
42,6272,7,10,4,3,1,3,2,5,0,0,3,4,4,1,1,4,3,0,16.0,570.1818181818181,2.5,0,4.0,0.6,0.2916666666666667,0,1,0,1,1,0,0,0,0,0,1
60,5220,0,12,11,7,1,3,7,4,1,1,9,2,4,4,2,3,3,1,18.0,401.53846153846155,2.75,0,5.5,0.5833333333333334,0.0,1,0,0,0,0,1,0,0,0,1,0
32,2743,1,2,2,2,1,2,13,3,2,2,2,3,2,2,3,3,4,0,20.0,914.3333333333334,2.75,0,0.6666666666666666,0.6666666666666666,0.07142857142857142,0,1,1,0,0,0,1,0,0,0,0
32,4998,4,10,8,7,0,2,2,2,2,0,7,4,3,3,4,3,3,1,14.0,454.3636363636364,3.5,0,8.0,0.7777777777777778,0.2857142857142857,0,0,1,0,0,0,0,0,1,0,0
36,10252,2,17,7,7,1,2,1,3,1,7,7,3,1,1,3,3,4,1,21.0,569.5555555555555,2.5,0,0.875,0.875,0.1111111111111111,1,0,1,0,1,0,0,0,0,0,0
33,2781,0,15,14,10,1,5,9,3,1,4,10,1,3,4,2,3,3,0,13.0,173.8125,2.5,0,2.8,0.6666666666666666,0.0,0,1,1,0,0,0,0,0,0,0,1
40,6852,7,7,5,1,1,2,10,3,1,1,3,2,2,2,2,4,3,0,12.0,856.5,2.5,0,2.5,0.16666666666666666,0.3181818181818182,1,0,0,0,0,1,0,0,0,0,0
25,4950,0,5,4,3,0,4,10,4,1,1,1,3,3,4,2,3,3,0,14.0,825.0,3.0,0,2.0,0.6,0.0,0,0,0,0,0,1,0,0,1,0,0
30,3579,0,12,11,9,1,2,1,3,1,5,7,4,3,2,1,3,4,1,21.0,275.3076923076923,2.5,1,1.8333333333333333,0.75,0.0,0,1,1,0,0,0,0,0,0,0,1
42,13191,3,20,1,0,0,6,26,5,2,0,0,1,3,1,3,3,3,1,17.0,628.1428571428571,2.0,0,1.0,0.0,0.125,0,1,1,0,1,0,0,0,0,0,1
35,10377,4,16,13,2,1,6,8,2,0,4,12,3,2,4,2,2,3,1,11.0,610.4117647058823,2.75,0,2.6,0.14285714285714285,0.23529411764705882,0,1,0,0,0,1,0,0,0,1,0
27,2235,1,9,9,7,2,3,14,3,1,6,8,1,3,1,4,2,3,1,14.0,223.5,2.0,1,1.2857142857142858,0.7,0.1111111111111111,0,1,1,0,0,0,0,0,1,0,0
54,10502,7,33,5,4,1,2,1,4,2,1,4,4,3,3,1,1,3,0,17.0,308.88235294117646,2.25,0,2.5,0.6666666666666666,0.19444444444444445,1,0,1,0,1,0,0,0,1,0,0
44,2011,1,10,10,5,1,5,2,1,1,7,7,1,4,4,4,3,3,0,13.0,182.8181818181818,3.0,0,1.25,0.45454545454545453,0.038461538461538464,0,1,1,0,0,0,0,0,1,0,0
19,1859,1,1,1,1,0,2,10,3,0,0,0,1,2,2,2,4,4,1,25.0,929.5,2.25,1,1.0,0.5,1.0,0,0,1,0,0,0,0,0,0,0,1
29,3760,1,3,3,2,3,5,1,3,1,1,2,1,3,4,1,3,3,0,15.0,940.0,2.25,0,1.5,0.5,0.09090909090909091,1,0,1,0,0,0,0,0,1,0,0
54,17779,3,36,10,9,0,2,3,3,1,0,9,4,3,4,1,3,3,0,14.0,480.5135135135135,3.0,0,10.0,0.8181818181818182,0.08333333333333333,0,1,1,0,1,0,0,0,1,0,0
31,6833,1,6,6,5,0,2,11,2,1,0,1,3,3,1,4,2,3,1,12.0,976.1428571428571,2.5,0,6.0,0.7142857142857143,0.07692307692307693,0,1,1,0,1,0,0,0,0,0,1
31,6812,1,10,10,9,0,2,24,3,1,1,8,3,2,1,2,3,3,0,19.0,619.2727272727273,2.25,0,5.0,0.8181818181818182,0.07692307692307693,0,0,1,0,1,0,0,0,0,0,1
59,5171,5,13,6,1,0,2,3,3,1,0,5,3,2,4,4,3,3,0,17.0,369.35714285714283,3.5,0,6.0,0.14285714285714285,0.12195121951219512,0,0,0,0,0,1,0,0,1,0,0
43,19740,3,25,8,7,1,2,3,3,1,0,7,3,1,4,2,3,3,0,14.0,759.2307692307693,3.0,0,8.0,0.7777777777777778,0.12,0,1,1,0,1,0,0,0,1,0,0
49,18711,2,23,1,0,1,2,4,2,1,0,0,1,2,3,3,4,3,0,13.0,779.625,2.75,0,1.0,0.0,0.06451612903225806,0,1,1,0,1,0,0,0,0,0,1
36,3692,1,12,11,10,0,2,3,3,2,0,7,3,3,2,3,2,3,0,12.0,284.0,2.5,0,11.0,0.8333333333333334,0.05555555555555555,0,1,1,0,0,0,0,0,0,0,0
48,2559,5,7,1,0,0,4,2,2,1,0,0,4,4,2,3,2,3,0,11.0,319.875,2.75,0,1.0,0.0,0.16666666666666666,0,0,1,0,0,0,1,0,0,0,0
27,2517,1,5,5,3,3,2,4,2,1,0,3,1,3,3,2,3,3,0,11.0,419.5,2.25,0,5.0,0.5,0.1111111111111111,1,0,1,0,0,0,0,0,1,0,0
29,6623,1,6,6,0,2,2,7,3,1,1,0,3,3,4,2,3,3,1,11.0,946.1428571428571,3.0,0,3.0,0.0,0.09090909090909091,1,0,1,0,1,0,0,0,1,0,0
48,18265,6,25,1,0,0,3,1,3,1,0,0,4,2,4,3,4,3,0,12.0,702.5,3.75,0,1.0,0.0,0.2,0,0,1,0,1,0,0,0,1,0,0
29,16124,3,9,7,7,2,2,1,3,1,1,7,4,2,4,2,2,3,0,14.0,1612.4,3.0,0,3.5,0.875,0.2727272727272727,1,0,1,0,1,0,0,0,1,0,0
34,2585,0,2,1,0,0,5,20,3,1,0,0,3,4,3,4,2,3,0,17.0,861.6666666666666,3.0,0,1.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0
44,18213,7,26,22,9,1,5,5,3,1,3,10,2,3,2,3,3,3,0,11.0,674.5555555555555,2.5,0,5.5,0.391304347826087,0.2692307692307692,0,1,0,0,1,0,0,0,0,1,0
33,8380,0,10,9,8,2,3,10,5,1,0,8,4,4,3,4,3,3,1,14.0,761.8181818181819,3.5,0,9.0,0.8,0.0,1,0,0,0,0,1,0,0,0,1,0
19,2994,1,1,1,0,0,2,25,3,1,0,1,2,4,4,4,3,3,1,12.0,1497.0,3.25,1,1.0,0.0,1.0,0,0,1,0,0,0,0,0,1,0,0
23,1223,1,1,1,0,1,2,1,2,1,0,1,4,3,3,4,3,4,0,22.0,611.5,3.5,0,1.0,0.0,0.2,0,1,1,0,0,0,0,0,1,0,0
25,1118,1,1,1,0,0,4,24,1,2,1,0,3,1,4,4,3,3,1,14.0,559.0,3.5,1,0.5,0.0,0.14285714285714285,0,0,0,0,0,0,0,1,1,0,0
26,2875,1,8,8,5,0,2,4,2,1,2,2,3,3,4,2,2,4,1,20.0,319.44444444444446,2.75,1,2.6666666666666665,0.5555555555555556,0.125,0,0,1,0,0,0,0,0,1,0,0
45,18824,2,26,24,10,0,2,2,3,1,1,11,1,1,2,1,3,3,1,16.0,697.1851851851852,1.75,0,12.0,0.4,0.07407407407407407,0,0,0,0,1,0,0,0,0,1,0
55,13577,1,34,33,9,1,3,8,1,0,15,0,4,2,2,4,3,3,1,15.0,387.9142857142857,3.25,0,2.0625,0.2647058823529412,0.02702702702702703,1,0,1,0,1,0,0,0,0,0,1
21,2625,1,2,2,2,0,2,10,2,2,2,2,1,2,3,3,1,4,0,20.0,875.0,2.0,0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0,0,1,0,0,0,1,0,1,0,0
46,18789,2,26,11,4,1,2,4,2,1,0,8,4,2,2,3,3,3,0,14.0,695.8888888888889,3.0,0,11.0,0.3333333333333333,0.07142857142857142,0,1,0,0,1,0,0,0,0,1,0
34,4538,0,4,3,2,0,3,2,3,1,0,2,3,3,1,4,3,3,1,12.0,907.6,2.75,1,3.0,0.5,0.0,0,0,0,0,0,1,0,0,0,1,0
51,19847,4,31,29,10,1,5,9,3,2,11,10,4,3,2,1,2,4,1,24.0,620.21875,2.25,0,2.4166666666666665,0.3333333333333333,0.12121212121212122,1,0,0,0,1,0,0,0,1,0,0
59,10512,6,25,9,7,0,6,18,4,1,5,4,4,3,4,4,2,3,0,12.0,404.3076923076923,3.5,0,1.5,0.7,0.14634146341463414,0,0,1,0,1,0,0,0,0,0,1
34,4444,4,15,11,8,2,2,19,3,2,5,10,3,3,2,3,4,3,0,13.0,277.75,3.0,0,1.8333333333333333,0.6666666666666666,0.25,1,0,1,0,0,0,1,0,0,0,1
28,2154,0,5,4,2,0,2,1,4,2,0,2,4,3,3,3,2,3,1,11.0,359.0,3.0,1,4.0,0.4,0.0,0,0,1,0,0,0,1,0,0,0,1
44,19190,1,26,25,9,2,4,4,2,1,14,13,3,4,1,4,2,3,0,14.0,710.7407407407408,2.5,0,1.6666666666666667,0.34615384615384615,0.038461538461538464,1,0,1,0,1,0,0,0,1,0,0
34,4490,4,14,10,9,2,5,11,3,2,1,8,3,2,2,4,4,3,0,11.0,299.3333333333333,3.25,0,5.0,0.8181818181818182,0.25,0,1,0,1,1,0,0,0,1,0,0
35,3506,0,4,3,2,0,3,6,1,1,2,2,3,3,3,4,3,3,1,14.0,701.2,3.25,1,1.0,0.5,0.0,0,1,1,0,0,0,0,0,1,0,0
42,2372,6,18,1,0,0,2,7,4,1,0,0,2,4,2,4,3,3,1,16.0,124.84210526315789,2.75,1,1.0,0.0,0.25,0,1,1,0,0,0,0,0,0,0,1
43,10231,3,23,21,7,0,3,4,4,1,15,17,4,2,4,4,4,3,0,14.0,426.2916666666667,4.0,0,1.3125,0.3181818181818182,0.12,0,0,0,0,0,1,0,0,0,1,0
36,5410,9,18,16,14,0,2,2,4,1,5,12,3,3,2,4,3,3,1,11.0,284.7368421052632,3.0,0,2.6666666666666665,0.8235294117647058,0.5,0,0,1,0,1,0,0,0,1,0,0
44,7978,1,10,10,7,1,2,15,3,1,0,5,1,3,4,4,3,3,0,11.0,725.2727272727273,3.0,0,10.0,0.6363636363636364,0.038461538461538464,0,1,1,0,1,0,0,0,0,0,1
28,3867,1,2,2,2,1,2,2,3,2,2,2,4,2,4,2,3,3,1,12.0,1289.0,3.25,1,0.6666666666666666,0.6666666666666666,0.1,0,1,1,0,0,0,1,0,1,0,0
51,2838,0,8,7,0,0,6,6,2,2,7,7,2,2,3,2,2,3,0,14.0,315.3333333333333,2.25,0,0.875,0.0,0.0,0,0,1,0,0,0,1,0,0,0,1
30,4695,7,10,8,4,0,3,9,2,0,1,7,3,3,3,3,3,3,1,18.0,426.8181818181818,3.0,1,4.0,0.4444444444444444,0.5833333333333334,0,0,1,0,1,0,0,0,0,0,1
29,3339,3,10,7,7,2,2,7,3,1,7,7,2,3,3,1,3,3,1,13.0,303.54545454545456,2.25,1,0.875,0.875,0.2727272727272727,1,0,1,0,0,0,1,0,0,0,0
28,2080,2,5,3,2,0,2,1,3,1,1,2,4,3,1,2,2,3,0,11.0,346.6666666666667,2.25,0,1.5,0.5,0.2,0,0,1,0,0,0,0,0,0,0,0
25,2096,1,2,2,2,0,3,1,3,1,2,1,4,3,2,4,2,3,0,18.0,698.6666666666666,3.0,0,0.6666666666666666,0.6666666666666666,0.14285714285714285,0,0,1,0,0,0,0,0,0,0,1
32,6209,1,10,10,7,2,4,8,3,1,0,8,3,4,4,3,4,3,0,15.0,564.4545454545455,3.5,0,10.0,0.6363636363636364,0.07142857142857142,0,1,0,0,0,1,0,0,0,0,1
45,18061,3,22,0,0,0,4,25,3,2,0,0,2,3,2,3,3,4,0,22.0,785.2608695652174,2.5,0,0.0,0.0,0.1111111111111111,0,0,1,0,1,0,0,0,0,0,1
39,17123,6,21,19,9,2,4,13,4,1,15,2,3,2,2,4,3,3,1,13.0,778.3181818181819,3.0,0,1.1875,0.45,0.2857142857142857,1,0,1,0,1,0,0,0,0,0,1
58,2372,1,2,2,2,2,3,23,4,1,2,2,1,3,3,4,3,3,0,12.0,790.6666666666666,2.75,0,0.6666666666666666,0.6666666666666666,0.025,1,0,1,0,0,0,0,0,1,0,0
32,4883,1,10,10,4,1,3,7,2,1,1,1,4,3,3,1,3,3,0,18.0,443.90909090909093,2.75,0,5.0,0.36363636363636365,0.07142857142857142,0,1,1,0,0,0,1,0,1,0,0
39,3904,0,6,5,2,0,2,23,3,1,0,3,3,3,1,1,3,3,0,13.0,557.7142857142857,2.0,0,5.0,0.3333333333333333,0.0,0,0,1,0,0,0,0,0,0,0,1
30,4627,0,10,9,2,1,6,6,3,1,6,7,1,2,4,1,3,3,0,12.0,420.6363636363636,2.25,0,1.2857142857142858,0.2,0.0,0,1,1,0,0,0,1,0,0,0,0
36,7094,3,10,7,7,0,0,10,4,1,1,7,4,3,3,1,3,3,0,12.0,644.9090909090909,2.75,0,3.5,0.875,0.16666666666666666,0,1,1,0,1,0,0,0,0,0,0
46,3423,6,10,7,6,0,3,1,2,1,5,7,4,3,1,3,4,3,0,12.0,311.1818181818182,3.0,0,1.1666666666666667,0.75,0.21428571428571427,0,0,0,1,1,0,0,0,1,0,0
28,6674,0,10,9,8,3,6,1,3,0,7,5,3,1,4,1,3,3,0,11.0,606.7272727272727,2.75,0,1.125,0.8,0.0,0,1,1,0,0,0,1,0,1,0,0
50,16880,4,25,3,2,0,2,28,3,1,1,2,4,3,1,2,3,3,1,11.0,649.2307692307693,2.5,0,1.5,0.5,0.125,0,1,1,0,1,0,0,0,1,0,0
40,9094,2,9,5,4,0,2,25,4,1,1,0,4,2,2,3,3,3,1,12.0,909.4,3.0,0,2.5,0.6666666666666666,0.09090909090909091,0,0,0,0,0,1,0,0,0,1,0
52,8446,9,10,8,7,0,2,5,3,1,7,7,2,3,2,3,2,3,1,19.0,767.8181818181819,2.25,0,1.0,0.7777777777777778,0.2647058823529412,0,0,0,0,0,1,0,0,1,0,0
30,11916,1,9,9,1,2,2,17,4,1,0,8,2,3,1,4,3,4,1,23.0,1191.6,2.5,0,9.0,0.1,0.08333333333333333,0,1,1,0,1,0,0,0,0,0,1
39,4534,0,9,8,7,0,6,18,2,1,1,7,1,3,3,1,3,3,0,11.0,453.4,2.0,0,4.0,0.7777777777777778,0.0,0,0,1,0,1,0,0,0,1,0,0
31,9852,1,10,10,8,1,5,2,4,0,9,6,4,3,3,1,2,3,1,19.0,895.6363636363636,2.5,0,1.0,0.7272727272727273,0.07692307692307693,1,0,0,0,0,1,0,0,1,0,0
41,6151,1,19,19,2,0,4,10,2,0,11,9,3,1,2,1,3,3,0,13.0,307.55,2.25,0,1.5833333333333333,0.1,0.043478260869565216,0,0,0,0,0,1,0,0,0,0,1
31,2302,1,3,3,2,0,2,1,3,2,2,2,4,3,2,1,4,3,1,11.0,575.5,2.75,1,1.0,0.5,0.07692307692307693,0,0,0,0,0,0,0,1,1,0,0
44,2362,4,10,3,2,0,4,3,3,1,1,2,1,3,1,3,4,3,0,12.0,214.72727272727272,2.25,0,1.5,0.5,0.15384615384615385,0,1,1,0,0,0,1,0,1,0,0
42,17861,0,21,20,8,0,3,2,1,0,2,10,3,3,3,4,2,3,1,13.0,811.8636363636364,3.0,0,6.666666666666667,0.38095238095238093,0.0,0,1,1,0,1,0,0,0,1,0,0
55,19187,4,23,19,9,1,5,2,2,1,9,11,4,1,3,4,3,3,0,14.0,799.4583333333334,3.5,0,1.9,0.45,0.10810810810810811,0,1,1,0,1,0,0,0,0,0,1
56,19717,6,36,7,3,0,4,8,4,1,7,7,4,3,2,1,3,3,0,14.0,532.8918918918919,2.5,0,0.875,0.375,0.15789473684210525,0,0,0,1,1,0,0,0,1,0,0
40,3544,9,6,4,2,1,0,16,2,0,0,0,3,3,3,2,3,3,0,16.0,506.2857142857143,2.75,0,4.0,0.4,0.4090909090909091,1,0,1,0,0,0,0,0,1,0,0
34,8500,0,10,9,7,1,0,9,3,1,1,6,4,3,4,4,2,3,0,11.0,772.7272727272727,3.5,0,4.5,0.7,0.0,1,0,1,0,1,0,0,0,1,0,0
40,4661,1,9,9,8,0,4,2,3,1,8,8,3,3,4,3,3,3,0,13.0,466.1,3.25,0,1.0,0.8,0.045454545454545456,0,0,1,0,0,0,0,0,1,0,0
41,4103,0,10,9,3,1,2,1,3,2,1,7,3,3,1,4,3,3,0,17.0,373.0,2.75,0,4.5,0.3,0.0,1,0,0,0,0,1,0,0,0,1,0
35,4249,1,9,9,6,0,3,4,4,2,1,1,3,3,3,2,3,3,1,11.0,424.9,2.75,1,4.5,0.6,0.058823529411764705,0,0,1,0,0,0,0,0,1,0,0
51,14026,1,33,33,9,1,2,5,3,1,0,10,3,3,2,2,3,3,1,11.0,412.52941176470586,2.5,0,33.0,0.2647058823529412,0.030303030303030304,1,0,0,1,1,0,0,0,1,0,0
38,6893,3,11,7,7,1,3,2,2,1,1,7,2,3,1,4,3,3,0,15.0,574.4166666666666,2.5,0,3.5,0.875,0.15,1,0,0,0,0,1,0,0,1,0,0
34,6125,1,10,10,8,0,6,15,2,1,9,6,3,3,1,4,4,3,0,12.0,556.8181818181819,3.0,0,1.0,0.7272727272727273,0.0625,0,0,0,0,0,1,0,0,0,0,1
25,3669,3,7,3,2,3,6,19,1,1,1,2,4,3,4,3,2,3,0,11.0,458.625,3.25,0,1.5,0.5,0.42857142857142855,0,1,1,0,0,0,1,0,0,0,1
58,10008,7,31,10,9,0,0,7,4,1,5,9,3,2,1,4,2,3,1,14.0,312.75,2.5,0,1.6666666666666667,0.8181818181818182,0.175,0,1,1,0,1,0,0,0,0,0,1
40,2387,3,7,4,2,1,3,1,4,1,0,3,2,3,2,3,3,4,0,22.0,298.375,2.5,0,4.0,0.4,0.13636363636363635,0,1,1,0,0,0,1,0,1,0,0
36,4639,2,17,15,7,1,2,7,3,2,6,13,1,4,1,4,2,3,0,16.0,257.72222222222223,2.0,0,2.142857142857143,0.4375,0.1111111111111111,0,1,0,0,0,1,0,0,0,1,0
48,7898,1,11,10,9,0,2,4,3,1,0,8,4,3,4,3,3,3,0,11.0,658.1666666666666,3.5,0,10.0,0.8181818181818182,0.03333333333333333,0,0,1,0,1,0,0,0,1,0,0
27,2534,8,5,1,0,1,4,11,3,1,0,0,3,4,4,2,3,3,0,14.0,422.3333333333333,3.0,0,1.0,0.0,0.8888888888888888,0,1,0,0,0,0,0,1,0,0,1
51,13142,3,29,5,2,0,1,11,2,1,0,3,4,2,2,2,2,3,0,16.0,438.06666666666666,2.5,0,5.0,0.3333333333333333,0.09090909090909091,0,0,1,0,1,0,0,0,0,0,0
18,1611,1,0,0,0,0,5,1,3,0,0,0,4,3,4,3,4,3,0,15.0,1611.0,3.75,0,0.0,0.0,1.0,0,0,1,0,0,0,1,0,1,0,0
35,5363,0,10,9,7,1,0,1,3,1,0,0,4,2,4,2,3,3,0,12.0,487.54545454545456,3.25,0,9.0,0.7,0.0,0,1,1,0,0,0,1,0,0,0,1
27,5071,3,8,6,2,0,3,2,1,2,0,0,4,1,4,2,3,4,0,20.0,563.4444444444445,3.25,0,6.0,0.2857142857142857,0.3333333333333333,0,0,0,0,0,1,0,0,1,0,0
55,13695,6,24,19,7,0,2,13,4,1,3,8,1,4,3,3,2,3,1,17.0,547.8,2.25,0,4.75,0.35,0.16216216216216217,0,0,0,0,0,1,0,0,0,1,0
56,13402,4,33,19,16,1,0,23,3,1,15,9,4,3,2,1,3,3,1,12.0,394.1764705882353,2.5,0,1.1875,0.8,0.10526315789473684,0,1,1,0,1,0,0,0,1,0,0
34,2029,1,5,5,4,3,2,26,1,0,0,0,1,2,3,3,3,4,0,20.0,338.1666666666667,2.5,0,5.0,0.6666666666666666,0.0625,1,0,1,0,0,0,0,0,0,0,0
40,6377,5,15,12,11,3,0,2,1,1,11,8,2,4,3,2,3,4,0,20.0,398.5625,2.5,0,1.0,0.8461538461538461,0.22727272727272727,1,0,1,0,1,0,0,0,0,0,1
34,5429,4,10,8,7,2,1,29,3,1,7,7,2,3,3,1,3,3,0,13.0,493.54545454545456,2.25,0,1.0,0.7777777777777778,0.25,0,1,1,0,0,0,1,0,0,0,1
31,2785,7,3,1,0,0,3,2,3,2,0,0,3,2,4,3,4,3,0,14.0,696.25,3.5,0,1.0,0.0,0.5384615384615384,0,0,0,0,0,0,0,1,1,0,0
35,4614,0,5,4,2,1,0,18,4,2,3,2,4,3,3,3,2,3,1,18.0,769.0,3.0,1,1.0,0.4,0.0,0,1,0,0,0,1,0,0,0,1,0
38,2610,1,4,4,2,3,2,7,3,2,0,3,4,4,3,4,3,3,0,11.0,522.0,3.5,0,4.0,0.4,0.05,1,0,1,0,0,0,0,0,1,0,0
34,6687,1,14,14,11,0,2,2,4,1,4,11,3,3,4,4,4,3,0,11.0,445.8,3.75,0,2.8,0.7333333333333333,0.0625,0,0,1,0,1,0,0,0,0,0,0
28,4724,1,5,5,3,1,0,26,3,1,0,4,3,2,1,3,3,3,0,11.0,787.3333333333334,2.5,0,5.0,0.5,0.1,0,1,0,0,0,1,0,0,1,0,0
31,6179,1,10,10,2,2,3,22,4,1,6,7,4,3,3,4,2,3,1,15.0,561.7272727272727,3.25,0,1.4285714285714286,0.18181818181818182,0.07692307692307693,0,1,1,0,1,0,0,0,0,0,1
39,6120,3,8,5,4,2,2,21,4,1,1,4,1,2,4,4,4,3,1,12.0,680.0,3.25,0,2.5,0.6666666666666666,0.14285714285714285,0,1,0,0,0,1,0,0,1,0,0
51,10596,2,14,4,2,0,5,2,3,2,3,2,2,3,2,2,3,3,0,11.0,706.4,2.25,0,1.0,0.4,0.06060606060606061,0,1,0,0,0,1,0,0,0,1,0
41,5467,3,12,6,2,2,4,22,3,2,3,3,4,3,4,1,2,3,1,14.0,420.53846153846155,2.75,0,1.5,0.2857142857142857,0.13043478260869565,1,0,1,0,0,0,0,0,1,0,0
37,2996,7,8,6,4,0,2,4,1,1,1,3,3,3,3,4,3,3,1,15.0,332.8888888888889,3.25,1,3.0,0.5714285714285714,0.3684210526315789,0,1,1,0,0,0,0,0,1,0,0
33,9998,6,8,5,4,0,2,5,1,2,1,2,2,3,4,1,4,3,0,13.0,1110.888888888889,2.75,0,2.5,0.6666666666666666,0.4,0,1,0,0,0,1,0,0,1,0,0
32,4078,0,4,3,2,3,3,2,1,1,1,2,3,3,2,1,2,3,1,13.0,815.6,2.0,1,1.5,0.5,0.0,0,1,0,0,0,1,0,0,0,1,0
39,10920,3,13,6,4,1,2,25,2,0,0,5,3,3,3,2,3,4,0,21.0,780.0,2.75,0,6.0,0.5714285714285714,0.14285714285714285,0,1,1,0,1,0,0,0,1,0,0
25,6232,2,6,3,2,0,3,18,1,1,1,2,1,4,3,2,2,3,0,11.0,890.2857142857143,2.0,0,1.5,0.5,0.2857142857142857,0,1,0,0,0,1,0,0,1,0,0
52,13247,2,24,5,3,1,3,28,2,2,0,2,4,4,3,2,2,3,1,11.0,529.88,2.75,0,5.0,0.5,0.058823529411764705,0,1,1,0,1,0,0,0,0,0,1
43,4081,1,20,20,7,0,3,6,3,1,1,8,1,2,3,1,1,3,1,14.0,194.33333333333334,1.5,1,10.0,0.3333333333333333,0.04,0,0,1,0,0,0,0,0,0,0,1
27,5769,1,6,6,2,0,3,10,3,1,4,4,4,2,4,4,3,3,1,11.0,824.1428571428571,3.75,0,1.2,0.2857142857142857,0.1111111111111111,0,1,0,0,0,1,0,0,0,1,0
27,2394,1,8,8,2,0,2,17,4,1,7,7,4,3,3,4,3,3,1,13.0,266.0,3.5,1,1.0,0.2222222222222222,0.1111111111111111,0,0,1,0,0,0,0,0,1,0,0
26,3904,0,5,4,3,0,2,2,1,1,1,1,1,2,4,4,3,3,0,12.0,650.6666666666666,3.0,0,2.0,0.6,0.0,0,0,1,0,0,0,0,0,0,0,1
42,16799,0,21,20,7,1,5,10,3,1,0,9,3,3,1,3,3,3,0,14.0,763.5909090909091,2.5,0,20.0,0.3333333333333333,0.0,0,1,0,1,1,0,0,0,0,0,0
52,2950,9,12,5,4,0,2,8,4,1,0,4,3,3,1,3,1,3,0,13.0,226.92307692307693,2.0,0,5.0,0.6666666666666666,0.2647058823529412,0,1,1,0,0,0,1,0,0,0,0
37,3629,4,8,3,2,0,6,11,3,1,0,2,1,3,3,1,3,3,0,18.0,403.22222222222223,2.0,0,3.0,0.5,0.21052631578947367,0,0,1,0,0,0,1,0,0,0,1
35,9362,2,10,2,2,0,2,18,2,2,2,2,3,3,4,3,3,3,0,11.0,851.0909090909091,3.25,0,0.6666666666666666,0.6666666666666666,0.11764705882352941,0,0,1,0,1,0,0,0,1,0,0
25,3229,4,7,3,2,1,2,1,3,1,0,2,1,3,4,2,2,3,0,11.0,403.625,2.25,0,3.0,0.5,0.5714285714285714,0,1,1,0,0,0,1,0,0,0,0
26,3578,0,8,7,7,0,2,7,3,1,0,7,3,4,1,4,3,3,0,12.0,397.55555555555554,2.75,0,7.0,0.875,0.0,0,0,1,0,0,0,1,0,0,0,0
29,7988,1,10,10,9,0,3,17,3,1,0,9,2,2,1,1,2,3,0,13.0,726.1818181818181,1.5,0,10.0,0.8181818181818182,0.09090909090909091,0,0,0,1,1,0,0,0,0,0,0
49,4284,3,20,4,3,0,2,28,2,2,1,3,1,2,1,1,3,4,0,20.0,204.0,1.5,0,2.0,0.6,0.0967741935483871,0,0,1,0,0,0,1,0,1,0,0
29,7553,0,9,8,7,0,1,14,1,2,7,7,3,3,4,1,3,3,1,12.0,755.3,2.75,0,1.0,0.7777777777777778,0.0,0,0,1,0,1,0,0,0,0,0,0
54,17328,6,29,20,7,0,3,1,3,1,12,7,4,3,4,4,2,3,0,19.0,577.6,3.5,0,1.5384615384615385,0.3333333333333333,0.16666666666666666,0,0,1,0,1,0,0,0,0,0,1
58,19701,3,32,9,8,1,3,1,3,1,1,5,4,3,1,3,3,4,1,21.0,597.0,2.75,0,4.5,0.8,0.075,0,1,1,0,1,0,0,0,0,0,1
